Year,Month,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp85,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,miroc-esm.1.rcp45,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp85,miroc5.1.rcp45,miroc5.1.rcp85
2013,4,0.715,2.136,1.148,0.327,0.329,0.004,0.937,0.395,0.271,0.326,0.27,0.915,0.262,0.38,0.262,0.276,0.198,0.035,0.246,0.729,0.641,0.389,0.246,0.769,1.153,0.326,0.637,0,0.003,0.141,0.002,0,0.386,0.359,1.008,0.001,0.227,0,0.938,0.715,0,0.004,0.345,1.582
2013,5,0.052,0.03,0.169,0.002,0.026,0.004,0.057,0,0.062,0.007,0.046,0.591,0.224,0.039,0,0.004,0.142,0.002,0.592,0.009,0,0.396,0.016,0,0.027,0.003,0.018,0.069,0.032,0.704,0.022,0.441,0.5,0,0.387,0.068,0.104,0.006,0.004,0.396,0.004,0.015,0.169,1.687
2013,6,0,0.06,1.061,0.245,0,0.633,0.132,0.243,0.097,1.586,0.061,0.191,0.19,0.073,0,0.237,0.193,1.697,0.236,0.059,0.029,0.483,0.251,0.288,0.521,0.193,0.289,0.193,0.193,0.011,0.309,0.813,0.799,0.386,0.011,0.216,0.288,1.93,0.012,0.194,0.349,0.174,0.647,0.01
2013,7,2.074,0.59,2.023,0.84,0.916,1.977,2.501,1.897,2.086,3.396,1.753,2.115,3.99,2.054,2.074,4.303,4.404,3.317,1.896,2.074,1.748,3.872,3.867,0.597,1.992,2.115,3.326,1.752,2.116,1.795,4.267,2.472,4.157,2.916,2.42,2.001,1.7,1.852,1.93,0.59,1.976,3.899,2.07,1.894
2013,8,1.466,2.941,2.584,1.761,3.24,1.887,2.634,2.148,2.943,2.171,2.645,1.708,3.699,2.648,2.369,1.458,1.686,2.044,1.462,1.685,1.823,2.64,3.873,1.691,2.645,2.629,2.34,1.306,3.583,1.834,3.259,1.807,3.667,2.228,1.571,3.871,0.754,0.597,1.691,1.954,1.376,2.6,2.884,0.65
2013,9,1.622,2.217,1.934,0.457,2.765,1.922,1.932,1.938,1.667,2.817,1.575,0.531,2.221,1.628,1.901,0.546,1.628,0.127,0.127,0.107,2.318,0.068,0.689,1.137,1.935,1.109,2.92,2.215,0.802,1.585,5.282,1.18,4.75,2.113,0.063,1.658,0.496,1.187,0.128,1.138,4.17,0.102,1.556,0.105
2013,10,0.001,0,3.249,0.746,1.071,1.073,0.511,0.233,1.075,0.179,4.994,1.356,2.375,0.187,0.466,0.104,1.707,0,0.155,0.382,2.504,0.08,3.471,0.372,0.766,0.11,0.56,2.863,0.183,0.382,1.881,0.387,2.564,2.776,0.269,0.25,0,0.269,1.723,0.182,0.269,0.084,1.853,0.379
2013,11,0.903,0.166,2.189,0.772,0.004,0,0.566,0.433,0.049,0.885,0.901,1.146,1.574,0.082,2.6,0.854,1.982,1.832,0.826,1.584,3.388,1.083,1.282,0.064,1.49,0.566,0.888,0.886,0,0.724,0.813,0.403,0.851,0.064,0.3,1.202,0.66,0.024,0.744,0,0.027,0.681,1.197,0.057
2013,12,0.758,0.408,0.127,0.407,2.41,2.248,0.579,0.515,1.747,1.276,0.317,0.331,0.096,0.388,0.567,0.038,0.027,2.14,1.63,0.578,1.888,0.262,0.011,0.502,1.772,2.53,0.096,0.792,1.711,1.859,0.398,0.5,0.774,0.015,1.722,0.451,5.234,0.518,1.628,0.467,3.502,3.452,0.324,0.359
2014,1,1.731,5.671,1.615,1.015,0.288,1.422,1.014,5.513,0.824,1.691,1.488,0.3,1.251,0.327,0.291,0.699,1.435,0.69,0.64,0.081,1.668,0.315,0.034,0.037,1.498,1.734,0.268,4.596,1.403,0.038,0.936,1.086,0.215,0.299,0.208,1.67,0.371,1.267,1.192,0.021,0.809,0.764,0.689,0.906
2014,2,0.027,1.773,0.383,1.179,0.415,0.646,0.491,1.36,1.576,1.789,0.689,0.431,1.361,0.738,1.681,0.748,0.281,0,0.134,2.298,1.68,0,0.173,0.018,0.575,0.311,0.435,2.556,0.943,0.407,1.675,0.456,0.122,0,0.667,1.971,2.078,0.134,0.722,1.21,1.884,0.027,0.667,1.846
2014,3,0.403,2.189,2.159,0.003,0.944,0.855,0.512,2.189,1.443,2.942,0.795,0.937,0.465,0.558,0.873,2.654,1.603,0.531,0.681,0.037,2.293,0,0.942,0.848,3.057,0.936,1.279,1.524,0.045,0.248,0.643,1.921,0.906,1.931,1.272,0.405,1.031,0.881,1.488,0,0.045,0.012,0.872,2.084
2014,4,1.152,0.238,0.601,0.224,0.78,0.951,0.027,0.001,0.933,0.245,0.891,0.357,0.072,0.327,1.042,0,0.485,0.851,0.09,1.212,0.759,0,0.453,0.032,0.272,0.715,0.669,0.789,0.147,0.12,0.002,0.735,0.179,0,0.004,0.345,0.359,0.038,1.148,0.02,0.388,0.548,0,0.932
2014,5,0.106,0.189,0.016,0.274,0.003,0.025,0,0.008,0,0,0.006,0,0,0.169,0,0.321,0.203,0.014,0.068,0,0.243,0,0,0.224,0,0.029,0.412,0.628,0,0.014,0.442,0.002,0.473,0.404,0.173,0.626,0.41,0.029,0.212,0.016,0,0.47,0.436,0.014
2014,6,0.238,0.017,0.219,0,0.192,0.011,0.187,1.185,0.11,0.145,0.115,0.24,0.266,0.334,0.245,0.127,0.007,0.016,0.509,0.042,0.301,0.328,0.746,0.619,0.189,0,0.215,0.362,0.671,0.02,0.117,0.009,0.058,0.309,0.269,0.023,0.021,0.083,0.084,0.247,0.355,0.22,0.478,0.26
2014,7,1.829,2.116,2.902,1.725,2.046,1.958,2.348,4.299,1.81,2.11,0.668,4.358,3.448,2.535,3.198,1.883,2.472,3.317,0.572,0.85,1.833,0.901,1.948,4.326,2.917,2.38,1.941,2.359,1.796,0.913,1.757,4.279,3.833,0.751,1.933,1.71,4.686,2.692,0.566,1.981,2.053,4.37,2.075,0.735
2014,8,2.064,1.339,2.757,1.188,0.872,2.11,2.788,2.111,1.449,1.955,0.547,1.474,3.845,2.823,1.653,3.215,3.129,2.755,2.057,2.081,0.854,1.819,1.971,2.863,3.128,3.023,1.458,3.812,2.966,1.811,2.586,2.167,3.611,0.754,1.474,1.344,1.682,2.644,1.575,2.64,1.685,2.22,1.866,0.532
2014,9,0.918,2.324,1.613,0.512,0.271,2.219,0.293,2.203,1.925,1.584,0.87,1.399,4.592,1.4,4.223,0.486,2.218,1.061,0,1.178,2.308,0.489,0.271,0.203,2.432,1.933,0.846,0.431,0.848,0.845,1.94,4.937,1.398,0.501,1.092,1.695,0.243,1.938,1.273,3.819,0.707,4.057,1.14,0.099
